label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
upright,0.5136242508888245,0.6638230085372925,-0.7976235151290894,0.9852784872055054,0.5335781574249268,0.6076333522796631,-0.7315510511398315,0.9725614190101624,0.5489425659179688,0.6066989898681641,-0.7318329811096191,0.9649240970611572,0.5628470778465271,0.605425238609314,-0.7320577502250671,0.9604137539863586,0.48290443420410156,0.6106785535812378,-0.7551403641700745,0.9834580421447754,0.46408358216285706,0.6119750738143921,-0.7550995945930481,0.9854313135147095,0.44711199402809143,0.6132415533065796,-0.7558852434158325,0.9885960221290588,0.5768036246299744,0.6128290891647339,-0.32842156291007996,0.9651526808738708,0.4278499484062195,0.6311944723129272,-0.4156115651130676,0.9908419847488403,0.5421716570854187,0.7204244136810303,-0.6422380805015564,0.964747965335846,0.48534688353538513,0.724511981010437,-0.6674391031265259,0.9830927848815918,0.6794900298118591,0.9164382219314575,-0.06528645753860474,0.7400900721549988,0.3343794345855713,0.9656001925468445,-0.38402873277664185,0.9624032378196716,0.7871658802032471,1.039668083190918,-0.010128956288099289,0.032861534506082535,0.2769753336906433,1.3784675598144531,-0.6751806735992432,0.16742172837257385,0.6789280772209167,1.1122524738311768,0.0012799842515960336,0.052245814353227615,0.35979345440864563,1.6582551002502441,-1.1206682920455933,0.096678726375103,0.6814883947372437,1.1407498121261597,-0.024186624214053154,0.0713566392660141,0.3674364686012268,1.7679839134216309,-1.235375165939331,0.15238209068775177,0.6598126888275146,1.1320645809173584,-0.023986024782061577,0.08510071039199829,0.39028501510620117,1.7459523677825928,-1.28272545337677,0.20888540148735046,0.6534937024116516,1.1347357034683228,-0.011747616343200207,0.09246251732110977,0.39495545625686646,1.7077909708023071,-1.1550548076629639,0.20074735581874847,0.6583529114723206,1.7519810199737549,0.0035097573418170214,0.0015305883716791868,0.3989691138267517,1.770104169845581,0.0001171333497040905,0.0015000369166955352,0.6721155643463135,2.3404104709625244,-0.0907936692237854,0.0021158221643418074,0.4337198734283447,2.3715624809265137,0.010303087532520294,0.0028697403613477945,0.7176665663719177,2.9049904346466064,0.424044668674469,0.00027026160387322307,0.48158368468284607,2.9265084266662598,0.29865849018096924,0.00022930897830519825,0.7247573137283325,2.995971202850342,0.4420926570892334,0.00010026296513387933,0.47169986367225647,3.0118613243103027,0.3115392327308655,0.0003518725570756942,0.7302120327949524,3.050102710723877,-0.06759890168905258,0.000884572567883879,0.5534765124320984,3.082432508468628,-0.24464848637580872,0.0010054082376882434
upright,0.5136242508888245,0.6638230085372925,-0.7976235151290894,0.9852784872055054,0.5335781574249268,0.6076333522796631,-0.7315510511398315,0.9725614190101624,0.5489425659179688,0.6066989898681641,-0.7318329811096191,0.9649240970611572,0.5628470778465271,0.605425238609314,-0.7320577502250671,0.9604137539863586,0.48290443420410156,0.6106785535812378,-0.7551403641700745,0.9834580421447754,0.46408358216285706,0.6119750738143921,-0.7550995945930481,0.9854313135147095,0.44711199402809143,0.6132415533065796,-0.7558852434158325,0.9885960221290588,0.5768036246299744,0.6128290891647339,-0.32842156291007996,0.9651526808738708,0.4278499484062195,0.6311944723129272,-0.4156115651130676,0.9908419847488403,0.5421716570854187,0.7204244136810303,-0.6422380805015564,0.964747965335846,0.48534688353538513,0.724511981010437,-0.6674391031265259,0.9830927848815918,0.6794900298118591,0.9164382219314575,-0.06528645753860474,0.7400900721549988,0.3343794345855713,0.9656001925468445,-0.38402873277664185,0.9624032378196716,0.7871658802032471,1.039668083190918,-0.010128956288099289,0.032861534506082535,0.2769753336906433,1.3784675598144531,-0.6751806735992432,0.16742172837257385,0.6789280772209167,1.1122524738311768,0.0012799842515960336,0.052245814353227615,0.35979345440864563,1.6582551002502441,-1.1206682920455933,0.096678726375103,0.6814883947372437,1.1407498121261597,-0.024186624214053154,0.0713566392660141,0.3674364686012268,1.7679839134216309,-1.235375165939331,0.15238209068775177,0.6598126888275146,1.1320645809173584,-0.023986024782061577,0.08510071039199829,0.39028501510620117,1.7459523677825928,-1.28272545337677,0.20888540148735046,0.6534937024116516,1.1347357034683228,-0.011747616343200207,0.09246251732110977,0.39495545625686646,1.7077909708023071,-1.1550548076629639,0.20074735581874847,0.6583529114723206,1.7519810199737549,0.0035097573418170214,0.0015305883716791868,0.3989691138267517,1.770104169845581,0.0001171333497040905,0.0015000369166955352,0.6721155643463135,2.3404104709625244,-0.0907936692237854,0.0021158221643418074,0.4337198734283447,2.3715624809265137,0.010303087532520294,0.0028697403613477945,0.7176665663719177,2.9049904346466064,0.424044668674469,0.00027026160387322307,0.48158368468284607,2.9265084266662598,0.29865849018096924,0.00022930897830519825,0.7247573137283325,2.995971202850342,0.4420926570892334,0.00010026296513387933,0.47169986367225647,3.0118613243103027,0.3115392327308655,0.0003518725570756942,0.7302120327949524,3.050102710723877,-0.06759890168905258,0.000884572567883879,0.5534765124320984,3.082432508468628,-0.24464848637580872,0.0010054082376882434
upright,0.5136242508888245,0.6638230085372925,-0.7976235151290894,0.9852784872055054,0.5335781574249268,0.6076333522796631,-0.7315510511398315,0.9725614190101624,0.5489425659179688,0.6066989898681641,-0.7318329811096191,0.9649240970611572,0.5628470778465271,0.605425238609314,-0.7320577502250671,0.9604137539863586,0.48290443420410156,0.6106785535812378,-0.7551403641700745,0.9834580421447754,0.46408358216285706,0.6119750738143921,-0.7550995945930481,0.9854313135147095,0.44711199402809143,0.6132415533065796,-0.7558852434158325,0.9885960221290588,0.5768036246299744,0.6128290891647339,-0.32842156291007996,0.9651526808738708,0.4278499484062195,0.6311944723129272,-0.4156115651130676,0.9908419847488403,0.5421716570854187,0.7204244136810303,-0.6422380805015564,0.964747965335846,0.48534688353538513,0.724511981010437,-0.6674391031265259,0.9830927848815918,0.6794900298118591,0.9164382219314575,-0.06528645753860474,0.7400900721549988,0.3343794345855713,0.9656001925468445,-0.38402873277664185,0.9624032378196716,0.7871658802032471,1.039668083190918,-0.010128956288099289,0.032861534506082535,0.2769753336906433,1.3784675598144531,-0.6751806735992432,0.16742172837257385,0.6789280772209167,1.1122524738311768,0.0012799842515960336,0.052245814353227615,0.35979345440864563,1.6582551002502441,-1.1206682920455933,0.096678726375103,0.6814883947372437,1.1407498121261597,-0.024186624214053154,0.0713566392660141,0.3674364686012268,1.7679839134216309,-1.235375165939331,0.15238209068775177,0.6598126888275146,1.1320645809173584,-0.023986024782061577,0.08510071039199829,0.39028501510620117,1.7459523677825928,-1.28272545337677,0.20888540148735046,0.6534937024116516,1.1347357034683228,-0.011747616343200207,0.09246251732110977,0.39495545625686646,1.7077909708023071,-1.1550548076629639,0.20074735581874847,0.6583529114723206,1.7519810199737549,0.0035097573418170214,0.0015305883716791868,0.3989691138267517,1.770104169845581,0.0001171333497040905,0.0015000369166955352,0.6721155643463135,2.3404104709625244,-0.0907936692237854,0.0021158221643418074,0.4337198734283447,2.3715624809265137,0.010303087532520294,0.0028697403613477945,0.7176665663719177,2.9049904346466064,0.424044668674469,0.00027026160387322307,0.48158368468284607,2.9265084266662598,0.29865849018096924,0.00022930897830519825,0.7247573137283325,2.995971202850342,0.4420926570892334,0.00010026296513387933,0.47169986367225647,3.0118613243103027,0.3115392327308655,0.0003518725570756942,0.7302120327949524,3.050102710723877,-0.06759890168905258,0.000884572567883879,0.5534765124320984,3.082432508468628,-0.24464848637580872,0.0010054082376882434
upright,0.5339805483818054,0.6537363529205322,-1.2083700895309448,0.9993699193000793,0.5563303828239441,0.5978219509124756,-1.1261162757873535,0.998840868473053,0.5717846751213074,0.5981935858726501,-1.1264311075210571,0.9987180233001709,0.5870760679244995,0.5990016460418701,-1.126623272895813,0.9984663724899292,0.5024757981300354,0.5990685224533081,-1.1394147872924805,0.9988870024681091,0.48229965567588806,0.6009325385093689,-1.1388028860092163,0.9990105628967285,0.463218629360199,0.603361964225769,-1.1395231485366821,0.9990556836128235,0.6022961139678955,0.6297519207000732,-0.6092863082885742,0.9978613257408142,0.4309006333351135,0.6362894773483276,-0.6545270681381226,0.9992949962615967,0.5628228187561035,0.728362500667572,-1.0172584056854248,0.9994837045669556,0.4954443573951721,0.732642412185669,-1.0299993753433228,0.9996548891067505,0.7442160844802856,0.9795688390731812,-0.305722713470459,0.9841469526290894,0.2983767092227936,1.0103580951690674,-0.48438796401023865,0.997083842754364,0.852080225944519,1.4034563302993774,-0.4969945549964905,0.05813968554139137,0.2666965425014496,1.4718878269195557,-0.6287274956703186,0.3272796869277954,0.8791800737380981,1.7191410064697266,-1.2451928853988647,0.010178301483392715,0.33288708329200745,1.7909945249557495,-1.2953624725341797,0.12853989005088806,0.9140257835388184,1.8326274156570435,-1.4255465269088745,0.02029023878276348,0.3293050527572632,1.9145299196243286,-1.4842201471328735,0.15852288901805878,0.8747159838676453,1.8323074579238892,-1.5009965896606445,0.032798610627651215,0.3717976212501526,1.8979436159133911,-1.5726370811462402,0.2240625023841858,0.8482810258865356,1.7913811206817627,-1.3103351593017578,0.03236684575676918,0.3826010227203369,1.852699637413025,-1.351981282234192,0.2124703824520111,0.7138170599937439,1.7923941612243652,-0.06343147158622742,0.0007463653455488384,0.4097452759742737,1.8158923387527466,0.06850491464138031,0.0008073989883996546,0.7239646315574646,2.4533071517944336,0.13619685173034668,0.0007077357149682939,0.4390149712562561,2.4710500240325928,0.1963413804769516,0.000453317683422938,0.7484242916107178,3.0319747924804688,0.9912821054458618,0.00013674970250576735,0.47855859994888306,3.049835205078125,0.8625944256782532,3.38987993018236e-05,0.7571501731872559,3.1223292350769043,1.0350221395492554,6.411219510482624e-05,0.4751893877983093,3.1401925086975098,0.9091416597366333,6.637992919422686e-05,0.7191146612167358,3.224282741546631,0.35109764337539673,0.00012485607294365764,0.5446640849113464,3.2332773208618164,0.14879745244979858,0.00014135918172542006
upright,0.5339805483818054,0.6537363529205322,-1.2083700895309448,0.9993699193000793,0.5563303828239441,0.5978219509124756,-1.1261162757873535,0.998840868473053,0.5717846751213074,0.5981935858726501,-1.1264311075210571,0.9987180233001709,0.5870760679244995,0.5990016460418701,-1.126623272895813,0.9984663724899292,0.5024757981300354,0.5990685224533081,-1.1394147872924805,0.9988870024681091,0.48229965567588806,0.6009325385093689,-1.1388028860092163,0.9990105628967285,0.463218629360199,0.603361964225769,-1.1395231485366821,0.9990556836128235,0.6022961139678955,0.6297519207000732,-0.6092863082885742,0.9978613257408142,0.4309006333351135,0.6362894773483276,-0.6545270681381226,0.9992949962615967,0.5628228187561035,0.728362500667572,-1.0172584056854248,0.9994837045669556,0.4954443573951721,0.732642412185669,-1.0299993753433228,0.9996548891067505,0.7442160844802856,0.9795688390731812,-0.305722713470459,0.9841469526290894,0.2983767092227936,1.0103580951690674,-0.48438796401023865,0.997083842754364,0.852080225944519,1.4034563302993774,-0.4969945549964905,0.05813968554139137,0.2666965425014496,1.4718878269195557,-0.6287274956703186,0.3272796869277954,0.8791800737380981,1.7191410064697266,-1.2451928853988647,0.010178301483392715,0.33288708329200745,1.7909945249557495,-1.2953624725341797,0.12853989005088806,0.9140257835388184,1.8326274156570435,-1.4255465269088745,0.02029023878276348,0.3293050527572632,1.9145299196243286,-1.4842201471328735,0.15852288901805878,0.8747159838676453,1.8323074579238892,-1.5009965896606445,0.032798610627651215,0.3717976212501526,1.8979436159133911,-1.5726370811462402,0.2240625023841858,0.8482810258865356,1.7913811206817627,-1.3103351593017578,0.03236684575676918,0.3826010227203369,1.852699637413025,-1.351981282234192,0.2124703824520111,0.7138170599937439,1.7923941612243652,-0.06343147158622742,0.0007463653455488384,0.4097452759742737,1.8158923387527466,0.06850491464138031,0.0008073989883996546,0.7239646315574646,2.4533071517944336,0.13619685173034668,0.0007077357149682939,0.4390149712562561,2.4710500240325928,0.1963413804769516,0.000453317683422938,0.7484242916107178,3.0319747924804688,0.9912821054458618,0.00013674970250576735,0.47855859994888306,3.049835205078125,0.8625944256782532,3.38987993018236e-05,0.7571501731872559,3.1223292350769043,1.0350221395492554,6.411219510482624e-05,0.4751893877983093,3.1401925086975098,0.9091416597366333,6.637992919422686e-05,0.7191146612167358,3.224282741546631,0.35109764337539673,0.00012485607294365764,0.5446640849113464,3.2332773208618164,0.14879745244979858,0.00014135918172542006
upright,0.5332513451576233,0.6789771318435669,-0.9461410641670227,0.9999393224716187,0.553950309753418,0.616936445236206,-0.8766371011734009,0.9999080896377563,0.5693225264549255,0.6160985231399536,-0.876486599445343,0.9999185800552368,0.5835182070732117,0.6155657172203064,-0.8760157823562622,0.999894380569458,0.4988340437412262,0.6229577660560608,-0.8783854246139526,0.9999072551727295,0.47910720109939575,0.6267338991165161,-0.8777106404304504,0.9999071359634399,0.46000441908836365,0.6306078433990479,-0.8779700994491577,0.9998935461044312,0.6016895174980164,0.6456361413002014,-0.48678141832351685,0.9998786449432373,0.4324135184288025,0.664564847946167,-0.4839964807033539,0.9999470710754395,0.5655634999275208,0.7451558709144592,-0.8082677125930786,0.9998230338096619,0.4995694160461426,0.7551096677780151,-0.8078058958053589,0.9998921155929565,0.7437333464622498,0.9631484150886536,-0.3490900993347168,0.9941545128822327,0.338547021150589,1.0101778507232666,-0.2508883774280548,0.986629843711853,0.9444941282272339,0.9645162224769592,-1.0136061906814575,0.42977428436279297,0.2977033257484436,1.4941768646240234,0.18050451576709747,0.08855652809143066,0.966373085975647,0.6411333084106445,-1.9027678966522217,0.8975182175636292,0.321329265832901,1.7630137205123901,0.36083880066871643,0.14131425321102142,0.9945393800735474,0.47335755825042725,-2.090440511703491,0.8956204056739807,0.3111138343811035,1.859721064567566,0.3759545683860779,0.22151592373847961,0.9604827165603638,0.463897705078125,-2.0592899322509766,0.9195759296417236,0.33799928426742554,1.8457982540130615,0.284175843000412,0.3459663689136505,0.9541430473327637,0.5276271104812622,-1.9357467889785767,0.901702344417572,0.3508628010749817,1.808686375617981,0.3234189450740814,0.33015933632850647,0.7326977849006653,1.7964023351669312,-0.10641207545995712,0.0020783233921974897,0.4553295075893402,1.8187569379806519,0.11183978617191315,0.0009861440630629659,0.7486987113952637,2.474740743637085,-0.36140474677085876,0.0034304221626371145,0.48895972967147827,2.4852263927459717,0.010764253325760365,0.0013054593000561,0.7716596722602844,3.088825225830078,0.0941263809800148,0.00036599955637939274,0.5252789855003357,3.0827877521514893,0.26515519618988037,1.4085091606830247e-05,0.7845094203948975,3.1816744804382324,0.10694561153650284,0.0003335648507345468,0.5226052403450012,3.169482469558716,0.26849475502967834,9.878457058221102e-05,0.738318681716919,3.255579948425293,-0.5459270477294922,0.0006392925279214978,0.5738000273704529,3.258704423904419,-0.3957884907722473,0.00017761366325430572
upright,0.5332513451576233,0.6789771318435669,-0.9461410641670227,0.9999393224716187,0.553950309753418,0.616936445236206,-0.8766371011734009,0.9999080896377563,0.5693225264549255,0.6160985231399536,-0.876486599445343,0.9999185800552368,0.5835182070732117,0.6155657172203064,-0.8760157823562622,0.999894380569458,0.4988340437412262,0.6229577660560608,-0.8783854246139526,0.9999072551727295,0.47910720109939575,0.6267338991165161,-0.8777106404304504,0.9999071359634399,0.46000441908836365,0.6306078433990479,-0.8779700994491577,0.9998935461044312,0.6016895174980164,0.6456361413002014,-0.48678141832351685,0.9998786449432373,0.4324135184288025,0.664564847946167,-0.4839964807033539,0.9999470710754395,0.5655634999275208,0.7451558709144592,-0.8082677125930786,0.9998230338096619,0.4995694160461426,0.7551096677780151,-0.8078058958053589,0.9998921155929565,0.7437333464622498,0.9631484150886536,-0.3490900993347168,0.9941545128822327,0.338547021150589,1.0101778507232666,-0.2508883774280548,0.986629843711853,0.9444941282272339,0.9645162224769592,-1.0136061906814575,0.42977428436279297,0.2977033257484436,1.4941768646240234,0.18050451576709747,0.08855652809143066,0.966373085975647,0.6411333084106445,-1.9027678966522217,0.8975182175636292,0.321329265832901,1.7630137205123901,0.36083880066871643,0.14131425321102142,0.9945393800735474,0.47335755825042725,-2.090440511703491,0.8956204056739807,0.3111138343811035,1.859721064567566,0.3759545683860779,0.22151592373847961,0.9604827165603638,0.463897705078125,-2.0592899322509766,0.9195759296417236,0.33799928426742554,1.8457982540130615,0.284175843000412,0.3459663689136505,0.9541430473327637,0.5276271104812622,-1.9357467889785767,0.901702344417572,0.3508628010749817,1.808686375617981,0.3234189450740814,0.33015933632850647,0.7326977849006653,1.7964023351669312,-0.10641207545995712,0.0020783233921974897,0.4553295075893402,1.8187569379806519,0.11183978617191315,0.0009861440630629659,0.7486987113952637,2.474740743637085,-0.36140474677085876,0.0034304221626371145,0.48895972967147827,2.4852263927459717,0.010764253325760365,0.0013054593000561,0.7716596722602844,3.088825225830078,0.0941263809800148,0.00036599955637939274,0.5252789855003357,3.0827877521514893,0.26515519618988037,1.4085091606830247e-05,0.7845094203948975,3.1816744804382324,0.10694561153650284,0.0003335648507345468,0.5226052403450012,3.169482469558716,0.26849475502967834,9.878457058221102e-05,0.738318681716919,3.255579948425293,-0.5459270477294922,0.0006392925279214978,0.5738000273704529,3.258704423904419,-0.3957884907722473,0.00017761366325430572
upright,0.5332513451576233,0.6789771318435669,-0.9461410641670227,0.9999393224716187,0.553950309753418,0.616936445236206,-0.8766371011734009,0.9999080896377563,0.5693225264549255,0.6160985231399536,-0.876486599445343,0.9999185800552368,0.5835182070732117,0.6155657172203064,-0.8760157823562622,0.999894380569458,0.4988340437412262,0.6229577660560608,-0.8783854246139526,0.9999072551727295,0.47910720109939575,0.6267338991165161,-0.8777106404304504,0.9999071359634399,0.46000441908836365,0.6306078433990479,-0.8779700994491577,0.9998935461044312,0.6016895174980164,0.6456361413002014,-0.48678141832351685,0.9998786449432373,0.4324135184288025,0.664564847946167,-0.4839964807033539,0.9999470710754395,0.5655634999275208,0.7451558709144592,-0.8082677125930786,0.9998230338096619,0.4995694160461426,0.7551096677780151,-0.8078058958053589,0.9998921155929565,0.7437333464622498,0.9631484150886536,-0.3490900993347168,0.9941545128822327,0.338547021150589,1.0101778507232666,-0.2508883774280548,0.986629843711853,0.9444941282272339,0.9645162224769592,-1.0136061906814575,0.42977428436279297,0.2977033257484436,1.4941768646240234,0.18050451576709747,0.08855652809143066,0.966373085975647,0.6411333084106445,-1.9027678966522217,0.8975182175636292,0.321329265832901,1.7630137205123901,0.36083880066871643,0.14131425321102142,0.9945393800735474,0.47335755825042725,-2.090440511703491,0.8956204056739807,0.3111138343811035,1.859721064567566,0.3759545683860779,0.22151592373847961,0.9604827165603638,0.463897705078125,-2.0592899322509766,0.9195759296417236,0.33799928426742554,1.8457982540130615,0.284175843000412,0.3459663689136505,0.9541430473327637,0.5276271104812622,-1.9357467889785767,0.901702344417572,0.3508628010749817,1.808686375617981,0.3234189450740814,0.33015933632850647,0.7326977849006653,1.7964023351669312,-0.10641207545995712,0.0020783233921974897,0.4553295075893402,1.8187569379806519,0.11183978617191315,0.0009861440630629659,0.7486987113952637,2.474740743637085,-0.36140474677085876,0.0034304221626371145,0.48895972967147827,2.4852263927459717,0.010764253325760365,0.0013054593000561,0.7716596722602844,3.088825225830078,0.0941263809800148,0.00036599955637939274,0.5252789855003357,3.0827877521514893,0.26515519618988037,1.4085091606830247e-05,0.7845094203948975,3.1816744804382324,0.10694561153650284,0.0003335648507345468,0.5226052403450012,3.169482469558716,0.26849475502967834,9.878457058221102e-05,0.738318681716919,3.255579948425293,-0.5459270477294922,0.0006392925279214978,0.5738000273704529,3.258704423904419,-0.3957884907722473,0.00017761366325430572
upright,0.5398699641227722,0.6774613857269287,-0.9856964945793152,0.9995023012161255,0.5599863529205322,0.6164076328277588,-0.9104307293891907,0.9992128610610962,0.57493656873703,0.6164615154266357,-0.9106895327568054,0.9992077946662903,0.5899490118026733,0.6170423030853271,-0.9107257723808289,0.9990977048873901,0.5071991682052612,0.6175496578216553,-0.9201582670211792,0.9992372989654541,0.4864855706691742,0.6190979480743408,-0.9194456338882446,0.9993404746055603,0.46729978919029236,0.6211711168289185,-0.9197376370429993,0.9993736147880554,0.6088383197784424,0.6467587947845459,-0.46796903014183044,0.9989173412322998,0.4342687129974365,0.6552397012710571,-0.4870639741420746,0.9993599057197571,0.5668898820877075,0.7471422553062439,-0.822518527507782,0.9991787075996399,0.5046083927154541,0.7536869049072266,-0.8288549184799194,0.9993923902511597,0.7619743347167969,0.9762798547744751,-0.2419150322675705,0.9835379719734192,0.32571226358413696,1.021026611328125,-0.31873369216918945,0.9919781684875488,0.9214712381362915,1.2757468223571777,-0.5070604085922241,0.027190566062927246,0.2858295142650604,1.5026359558105469,-0.3964129090309143,0.14560069143772125,0.938206672668457,1.519832968711853,-1.1562714576721191,0.04985514283180237,0.3670772910118103,1.7805390357971191,-0.9801542162895203,0.08627816289663315,0.9864214062690735,1.5972061157226562,-1.3156911134719849,0.09212087839841843,0.3633352518081665,1.889245867729187,-1.1343369483947754,0.1337912380695343,0.9320572018623352,1.597267508506775,-1.3639061450958252,0.14276403188705444,0.40649738907814026,1.8598747253417969,-1.2090377807617188,0.2276260405778885,0.9023643732070923,1.575249433517456,-1.208622932434082,0.14143329858779907,0.415681928396225,1.815436840057373,-1.0314842462539673,0.19946350157260895,0.7516627311706543,1.7917014360427856,-0.07815992832183838,0.0002505421871319413,0.44878000020980835,1.8339674472808838,0.08413148671388626,0.0002135289105353877,0.7922064661979675,2.4576661586761475,-0.30823999643325806,0.0004478380724322051,0.5147097110748291,2.498661994934082,-0.05189339444041252,0.00023193350352812558,0.8289373517036438,3.074531078338623,0.1736387461423874,6.249468424357474e-05,0.560289204120636,3.0971548557281494,0.190740704536438,4.771360181621276e-06,0.8417938351631165,3.1750855445861816,0.18165211379528046,5.391665399656631e-05,0.5600475072860718,3.194619655609131,0.19043709337711334,2.0508041416178457e-05,0.7926070094108582,3.250386953353882,-0.49602827429771423,8.397657802561298e-05,0.6158756613731384,3.267273426055908,-0.511096179485321,6.650043360423297e-05
upright,0.5398699641227722,0.6774613857269287,-0.9856964945793152,0.9995023012161255,0.5599863529205322,0.6164076328277588,-0.9104307293891907,0.9992128610610962,0.57493656873703,0.6164615154266357,-0.9106895327568054,0.9992077946662903,0.5899490118026733,0.6170423030853271,-0.9107257723808289,0.9990977048873901,0.5071991682052612,0.6175496578216553,-0.9201582670211792,0.9992372989654541,0.4864855706691742,0.6190979480743408,-0.9194456338882446,0.9993404746055603,0.46729978919029236,0.6211711168289185,-0.9197376370429993,0.9993736147880554,0.6088383197784424,0.6467587947845459,-0.46796903014183044,0.9989173412322998,0.4342687129974365,0.6552397012710571,-0.4870639741420746,0.9993599057197571,0.5668898820877075,0.7471422553062439,-0.822518527507782,0.9991787075996399,0.5046083927154541,0.7536869049072266,-0.8288549184799194,0.9993923902511597,0.7619743347167969,0.9762798547744751,-0.2419150322675705,0.9835379719734192,0.32571226358413696,1.021026611328125,-0.31873369216918945,0.9919781684875488,0.9214712381362915,1.2757468223571777,-0.5070604085922241,0.027190566062927246,0.2858295142650604,1.5026359558105469,-0.3964129090309143,0.14560069143772125,0.938206672668457,1.519832968711853,-1.1562714576721191,0.04985514283180237,0.3670772910118103,1.7805390357971191,-0.9801542162895203,0.08627816289663315,0.9864214062690735,1.5972061157226562,-1.3156911134719849,0.09212087839841843,0.3633352518081665,1.889245867729187,-1.1343369483947754,0.1337912380695343,0.9320572018623352,1.597267508506775,-1.3639061450958252,0.14276403188705444,0.40649738907814026,1.8598747253417969,-1.2090377807617188,0.2276260405778885,0.9023643732070923,1.575249433517456,-1.208622932434082,0.14143329858779907,0.415681928396225,1.815436840057373,-1.0314842462539673,0.19946350157260895,0.7516627311706543,1.7917014360427856,-0.07815992832183838,0.0002505421871319413,0.44878000020980835,1.8339674472808838,0.08413148671388626,0.0002135289105353877,0.7922064661979675,2.4576661586761475,-0.30823999643325806,0.0004478380724322051,0.5147097110748291,2.498661994934082,-0.05189339444041252,0.00023193350352812558,0.8289373517036438,3.074531078338623,0.1736387461423874,6.249468424357474e-05,0.560289204120636,3.0971548557281494,0.190740704536438,4.771360181621276e-06,0.8417938351631165,3.1750855445861816,0.18165211379528046,5.391665399656631e-05,0.5600475072860718,3.194619655609131,0.19043709337711334,2.0508041416178457e-05,0.7926070094108582,3.250386953353882,-0.49602827429771423,8.397657802561298e-05,0.6158756613731384,3.267273426055908,-0.511096179485321,6.650043360423297e-05
